source_code,src_db_name,src_table_name,src_column_name,ordinal_position,data_type,is_nullable,column_default,column_comment,constraint_type,ref_table,ref_column,ods_table_name,ods_column_name,transform_rule,updated_at
yummy001,yummy,technical_evaluation_cost_consulting,material_inquiry_accuracy_and_timeliness_basis,26,varchar(255),YES,,【准确性及时效性】：材料询价准确性及时效性-评分依据,-,,,ods_yummy_technical_evaluation_cost_consulting,material_inquiry_accuracy_and_timeliness_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_cost_consulting,document_management_score,27,varchar(255),YES,,【资料管理】：资料管理（5分）,-,,,ods_yummy_technical_evaluation_cost_consulting,document_management_score,无,2026-04-12
yummy001,yummy,technical_evaluation_cost_consulting,document_management_basis,28,varchar(255),YES,,【资料管理】：资料管理-评分依据,-,,,ods_yummy_technical_evaluation_cost_consulting,document_management_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_cost_consulting,additional_contribution_bonus_score,29,varchar(255),YES,,【创新与降本】：额外贡献加分项,-,,,ods_yummy_technical_evaluation_cost_consulting,additional_contribution_bonus_score,无,2026-04-12
yummy001,yummy,technical_evaluation_cost_consulting,additional_contribution_bonus_basis,30,varchar(255),YES,,【创新与降本】：额外贡献加分项-评分依据,-,,,ods_yummy_technical_evaluation_cost_consulting,additional_contribution_bonus_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_cost_consulting,attachment,31,varchar(255),YES,,附件,-,,,ods_yummy_technical_evaluation_cost_consulting,attachment,无,2026-04-12
yummy001,yummy,technical_evaluation_cost_consulting,project_manager,32,varchar(255),YES,,项目经理,-,,,ods_yummy_technical_evaluation_cost_consulting,project_manager,无,2026-04-12
yummy001,yummy,technical_evaluation_cost_consulting,technical_responsible_person,33,varchar(255),YES,,技术负责人,-,,,ods_yummy_technical_evaluation_cost_consulting,technical_responsible_person,无,2026-04-12
yummy001,yummy,technical_evaluation_design,project_to_be_evaluated,1,varchar(255),YES,,待评分项目,-,,,ods_yummy_technical_evaluation_design,project_to_be_evaluated,无,2026-04-12
yummy001,yummy,technical_evaluation_design,is_assessment_completed,2,varchar(255),YES,,是否已完成评估,-,,,ods_yummy_technical_evaluation_design,is_assessment_completed,无,2026-04-12
yummy001,yummy,technical_evaluation_design,evaluator,3,varchar(255),YES,,评分人员,-,,,ods_yummy_technical_evaluation_design,evaluator,无,2026-04-12
yummy001,yummy,technical_evaluation_design,business_evaluation_total_score,4,varchar(255),YES,,业务评价总分,-,,,ods_yummy_technical_evaluation_design,business_evaluation_total_score,无,2026-04-12
yummy001,yummy,technical_evaluation_design,contract_amount,5,varchar(255),YES,,合同金额,-,,,ods_yummy_technical_evaluation_design,contract_amount,无,2026-04-12
yummy001,yummy,technical_evaluation_design,our_company_entity,6,varchar(255),YES,,我司主体,-,,,ods_yummy_technical_evaluation_design,our_company_entity,无,2026-04-12
yummy001,yummy,technical_evaluation_design,supplier_name,7,varchar(255),YES,,供应商名称,-,,,ods_yummy_technical_evaluation_design,supplier_name,无,2026-04-12
yummy001,yummy,technical_evaluation_design,project_type,8,varchar(255),YES,,项目类型,-,,,ods_yummy_technical_evaluation_design,project_type,无,2026-04-12
yummy001,yummy,technical_evaluation_design,project_name,9,varchar(255),YES,,项目名称,-,,,ods_yummy_technical_evaluation_design,project_name,无,2026-04-12
yummy001,yummy,technical_evaluation_design,project_stage,10,varchar(255),YES,,项目阶段,-,,,ods_yummy_technical_evaluation_design,project_stage,无,2026-04-12
yummy001,yummy,technical_evaluation_design,chief_designer_requirement_score,11,varchar(255),YES,,【人员配置】：设计总工要求（5分）,-,,,ods_yummy_technical_evaluation_design,chief_designer_requirement_score,无,2026-04-12
yummy001,yummy,technical_evaluation_design,chief_designer_requirement_basis,12,varchar(255),YES,,【人员配置】：设计总工要求-评分依据,-,,,ods_yummy_technical_evaluation_design,chief_designer_requirement_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_design,designer_count_score,13,varchar(255),YES,,【人员配置】：设计人数（5分）,-,,,ods_yummy_technical_evaluation_design,designer_count_score,无,2026-04-12
yummy001,yummy,technical_evaluation_design,designer_count_basis,14,varchar(255),YES,,【人员配置】：设计人数-评分依据,-,,,ods_yummy_technical_evaluation_design,designer_count_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_design,design_file_submission_timeliness_score,15,varchar(255),YES,,【进度管理】：设计文件及成果提交及时性（10分）,-,,,ods_yummy_technical_evaluation_design,design_file_submission_timeliness_score,无,2026-04-12
yummy001,yummy,technical_evaluation_design,design_file_submission_timeliness_basis,16,varchar(255),YES,,【进度管理】：设计文件及成果提交及时性-评分依据,-,,,ods_yummy_technical_evaluation_design,design_file_submission_timeliness_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_design,design_change_feedback_timeliness_score,17,varchar(255),YES,,【进度管理】：设计变更反馈的及时性（10分）,-,,,ods_yummy_technical_evaluation_design,design_change_feedback_timeliness_score,无,2026-04-12
yummy001,yummy,technical_evaluation_design,design_change_feedback_timeliness_basis,18,varchar(255),YES,,【进度管理】：设计变更反馈的及时性-评分依据,-,,,ods_yummy_technical_evaluation_design,design_change_feedback_timeliness_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_design,first_version_design_defects_score,19,varchar(255),YES,,【质量管理】：第一版设计质量缺陷（15分）,-,,,ods_yummy_technical_evaluation_design,first_version_design_defects_score,无,2026-04-12
yummy001,yummy,technical_evaluation_design,first_version_design_defects_basis,20,varchar(255),YES,,【质量管理】：第一版设计质量缺陷-评分依据,-,,,ods_yummy_technical_evaluation_design,first_version_design_defects_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_design,final_version_design_defects_score,21,varchar(255),YES,,【质量管理】：终版设计质量缺陷（30分）,-,,,ods_yummy_technical_evaluation_design,final_version_design_defects_score,无,2026-04-12
yummy001,yummy,technical_evaluation_design,final_version_design_defects_basis,22,varchar(255),YES,,【质量管理】：终版设计质量缺陷-评分依据,-,,,ods_yummy_technical_evaluation_design,final_version_design_defects_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_design,construction_drawings_delivery_score,23,varchar(255),YES,,【质量管理】：施工图交付(10分),-,,,ods_yummy_technical_evaluation_design,construction_drawings_delivery_score,无,2026-04-12
yummy001,yummy,technical_evaluation_design,construction_drawings_delivery_basis,24,varchar(255),YES,,【质量管理】：施工图交付-评分依据,-,,,ods_yummy_technical_evaluation_design,construction_drawings_delivery_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_design,assistance_service_score,25,varchar(255),YES,,【服务与配合】：协助服务（5分）,-,,,ods_yummy_technical_evaluation_design,assistance_service_score,无,2026-04-12
yummy001,yummy,technical_evaluation_design,assistance_service_basis,26,varchar(255),YES,,【服务与配合】：协助服务-评分依据,-,,,ods_yummy_technical_evaluation_design,assistance_service_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_design,response_speed_and_cooperation_score,27,varchar(255),YES,,【服务与配合】：反应速度及配合度（5分）,-,,,ods_yummy_technical_evaluation_design,response_speed_and_cooperation_score,无,2026-04-12
yummy001,yummy,technical_evaluation_design,response_speed_and_cooperation_basis,28,varchar(255),YES,,【服务与配合】：反应速度及配合度-评分依据,-,,,ods_yummy_technical_evaluation_design,response_speed_and_cooperation_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_design,review_opinion_communication_score,29,varchar(255),YES,,【服务与配合】：审查意见沟通（5分）,-,,,ods_yummy_technical_evaluation_design,review_opinion_communication_score,无,2026-04-12
yummy001,yummy,technical_evaluation_design,review_opinion_communication_basis,30,varchar(255),YES,,【服务与配合】：审查意见沟通-评分依据,-,,,ods_yummy_technical_evaluation_design,review_opinion_communication_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_design,innovation_and_cost_reduction_bonus_score,31,varchar(255),YES,,【创新与降本】：加分项（10分）,-,,,ods_yummy_technical_evaluation_design,innovation_and_cost_reduction_bonus_score,无,2026-04-12
yummy001,yummy,technical_evaluation_design,innovation_and_cost_reduction_bonus_basis,32,varchar(255),YES,,【创新与降本】：加分项-评分依据,-,,,ods_yummy_technical_evaluation_design,innovation_and_cost_reduction_bonus_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_design,attachment,33,varchar(255),YES,,附件,-,,,ods_yummy_technical_evaluation_design,attachment,无,2026-04-12
yummy001,yummy,technical_evaluation_design,project_manager,34,varchar(255),YES,,项目经理,-,,,ods_yummy_technical_evaluation_design,project_manager,无,2026-04-12
yummy001,yummy,technical_evaluation_design,technical_responsible_person,35,varchar(255),YES,,技术负责人,-,,,ods_yummy_technical_evaluation_design,technical_responsible_person,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,project_to_be_evaluated,1,varchar(255),YES,,待评分项目,-,,,ods_yummy_technical_evaluation_fe,project_to_be_evaluated,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,is_assessment_completed,2,varchar(255),YES,,是否已完成评估,-,,,ods_yummy_technical_evaluation_fe,is_assessment_completed,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,evaluator,3,varchar(255),YES,,评分人员,-,,,ods_yummy_technical_evaluation_fe,evaluator,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,business_evaluation_total_score,4,varchar(255),YES,,业务评价总分,-,,,ods_yummy_technical_evaluation_fe,business_evaluation_total_score,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,contract_amount,5,varchar(255),YES,,合同金额,-,,,ods_yummy_technical_evaluation_fe,contract_amount,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,our_company_entity,6,varchar(255),YES,,我司主体,-,,,ods_yummy_technical_evaluation_fe,our_company_entity,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,supplier_name,7,varchar(255),YES,,供应商名称,-,,,ods_yummy_technical_evaluation_fe,supplier_name,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,project_type,8,varchar(255),YES,,项目类型,-,,,ods_yummy_technical_evaluation_fe,project_type,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,project_name,9,varchar(255),YES,,项目名称,-,,,ods_yummy_technical_evaluation_fe,project_name,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,project_stage,10,varchar(255),YES,,项目阶段,-,,,ods_yummy_technical_evaluation_fe,project_stage,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,documentation_delivery_score,11,varchar(255),YES,,【设备交付评分】：资料交付（5分）,-,,,ods_yummy_technical_evaluation_fe,documentation_delivery_score,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,documentation_delivery_basis,12,varchar(255),YES,,【设备交付评分】：资料交付-评分依据,-,,,ods_yummy_technical_evaluation_fe,documentation_delivery_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,random_items_delivery_score,13,varchar(255),YES,,【设备交付评分】：随机物品工具交付（5分）,-,,,ods_yummy_technical_evaluation_fe,random_items_delivery_score,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,random_items_delivery_basis,14,varchar(255),YES,,【设备交付评分】：随机物品工具交付-评分依据,-,,,ods_yummy_technical_evaluation_fe,random_items_delivery_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,plan_review_evaluation_score,15,varchar(255),YES,,【设备实施过程评分】：方案评审阶段评价（10分),-,,,ods_yummy_technical_evaluation_fe,plan_review_evaluation_score,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,plan_review_evaluation_basis,16,varchar(255),YES,,【设备实施过程评分】：方案评审阶段评价-评分依据,-,,,ods_yummy_technical_evaluation_fe,plan_review_evaluation_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,equipment_manufacturing_evaluation_score,17,varchar(255),YES,,【设备实施过程评分】：设备制造评价（10分),-,,,ods_yummy_technical_evaluation_fe,equipment_manufacturing_evaluation_score,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,equipment_manufacturing_evaluation_basis,18,varchar(255),YES,,【设备实施过程评分】：设备制造评价-评分依据,-,,,ods_yummy_technical_evaluation_fe,equipment_manufacturing_evaluation_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,equipment_entry_technical_evaluation_score,19,varchar(255),YES,,【设备实施过程评分】：设备入场技术评价（40分),-,,,ods_yummy_technical_evaluation_fe,equipment_entry_technical_evaluation_score,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,equipment_entry_technical_evaluation_basis,20,varchar(255),YES,,【设备实施过程评分】：设备入场技术评价-评分依据,-,,,ods_yummy_technical_evaluation_fe,equipment_entry_technical_evaluation_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,on_site_technical_capability_score,21,varchar(255),YES,,【设备实施过程评分】： 供应商设备现场技术处理能力（14分),-,,,ods_yummy_technical_evaluation_fe,on_site_technical_capability_score,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,on_site_technical_capability_basis,22,varchar(255),YES,,【设备实施过程评分】： 供应商设备现场技术处理能力-评分依据,-,,,ods_yummy_technical_evaluation_fe,on_site_technical_capability_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,technical_support_cooperation_score,23,varchar(255),YES,,【技术服务评分】：技术人力支持配合度(16分),-,,,ods_yummy_technical_evaluation_fe,technical_support_cooperation_score,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,technical_support_cooperation_basis,24,varchar(255),YES,,【技术服务评分】：技术人力支持配合度-评分依据,-,,,ods_yummy_technical_evaluation_fe,technical_support_cooperation_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,attachment,25,varchar(255),YES,,附件,-,,,ods_yummy_technical_evaluation_fe,attachment,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,project_manager,26,varchar(255),YES,,项目经理,-,,,ods_yummy_technical_evaluation_fe,project_manager,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,department,27,varchar(255),YES,,部门,-,,,ods_yummy_technical_evaluation_fe,department,无,2026-04-12
yummy001,yummy,technical_evaluation_fe,technical_responsible_person,28,varchar(255),YES,,技术负责人,-,,,ods_yummy_technical_evaluation_fe,technical_responsible_person,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,project_to_be_evaluated,1,varchar(255),YES,,待评分项目,-,,,ods_yummy_technical_evaluation_general_contracting,project_to_be_evaluated,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,is_assessment_completed,2,varchar(255),YES,,是否已完成评估,-,,,ods_yummy_technical_evaluation_general_contracting,is_assessment_completed,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,evaluator,3,varchar(255),YES,,评分人员,-,,,ods_yummy_technical_evaluation_general_contracting,evaluator,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,business_evaluation_total_score,4,varchar(255),YES,,业务评价总分,-,,,ods_yummy_technical_evaluation_general_contracting,business_evaluation_total_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,contract_amount,5,varchar(255),YES,,合同金额,-,,,ods_yummy_technical_evaluation_general_contracting,contract_amount,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,our_company_entity,6,varchar(255),YES,,我司主体,-,,,ods_yummy_technical_evaluation_general_contracting,our_company_entity,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,supplier_name,7,varchar(255),YES,,供应商名称,-,,,ods_yummy_technical_evaluation_general_contracting,supplier_name,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,project_type,8,varchar(255),YES,,项目类型,-,,,ods_yummy_technical_evaluation_general_contracting,project_type,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,project_name,9,varchar(255),YES,,项目名称,-,,,ods_yummy_technical_evaluation_general_contracting,project_name,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,project_stage,10,varchar(255),YES,,项目阶段,-,,,ods_yummy_technical_evaluation_general_contracting,project_stage,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,personnel_quantity_requirement_score,11,varchar(255),YES,,【人员配备】：人员数量要求（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,personnel_quantity_requirement_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,personnel_quantity_requirement_basis,12,varchar(255),YES,,【人员配备】：人员数量要求-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,personnel_quantity_requirement_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,personnel_professional_qualification_score,13,varchar(255),YES,,【人员配备】：人员专业及资质证书要求（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,personnel_professional_qualification_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,personnel_professional_qualification_basis,14,varchar(255),YES,,【人员配备】：人员专业及资质证书要求-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,personnel_professional_qualification_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,project_chief_engineer_score,15,varchar(255),YES,,【人员配置】：项目总工（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,project_chief_engineer_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,project_chief_engineer_basis,16,varchar(255),YES,,【人员配置】：项目总工-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,project_chief_engineer_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,personnel_attendance_score,17,varchar(255),YES,,【人员配置】：人员出勤（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,personnel_attendance_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,personnel_attendance_basis,18,varchar(255),YES,,【人员配置】：人员出勤-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,personnel_attendance_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,construction_plan_score,19,varchar(255),YES,,【组织管理】：施工方案（5分）,-,,,ods_yummy_technical_evaluation_general_contracting,construction_plan_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,construction_plan_basis,20,varchar(255),YES,,【组织管理】：施工方案-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,construction_plan_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,construction_according_to_plan_score,21,varchar(255),YES,,【组织管理】：按图施工（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,construction_according_to_plan_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,construction_according_to_plan_basis,22,varchar(255),YES,,【组织管理】：按图施工-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,construction_according_to_plan_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,quality_assurance_system_score,23,varchar(255),YES,,【质量管理】：质保体系（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,quality_assurance_system_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,quality_assurance_system_basis,24,varchar(255),YES,,【质量管理】：质保体系-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,quality_assurance_system_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,construction_personnel_quality_control_score,25,varchar(255),YES,,【质量管理】：施工人员质量控制（2分）,-,,,ods_yummy_technical_evaluation_general_contracting,construction_personnel_quality_control_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,construction_personnel_quality_control_basis,26,varchar(255),YES,,【质量管理】：施工人员质量控制-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,construction_personnel_quality_control_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,construction_machinery_quality_control_score,27,varchar(255),YES,,【质量管理】：施工机械质量控制(2分),-,,,ods_yummy_technical_evaluation_general_contracting,construction_machinery_quality_control_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,construction_machinery_quality_control_basis,28,varchar(255),YES,,【质量管理】：施工机械质量控制-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,construction_machinery_quality_control_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,material_quality_control_score,29,varchar(255),YES,,【质量管理】：材料的质量控制（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,material_quality_control_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,material_quality_control_basis,30,varchar(255),YES,,【质量管理】：材料的质量控制-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,material_quality_control_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,process_technology_quality_control_score,31,varchar(255),YES,,【质量管理】：工艺技术质量控制（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,process_technology_quality_control_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,process_technology_quality_control_basis,32,varchar(255),YES,,【质量管理】：工艺技术质量控制-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,process_technology_quality_control_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,engineering_quality_sample_score,33,varchar(255),YES,,【质量管理】：工程质量样板（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,engineering_quality_sample_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,engineering_quality_sample_basis,34,varchar(255),YES,,【质量管理】：工程质量样板-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,engineering_quality_sample_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,construction_drawing_review_technical_briefing_score,35,varchar(255),YES,,【质量管理】：施工图会审及技术交底（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,construction_drawing_review_technical_briefing_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,construction_drawing_review_technical_briefing_basis,36,varchar(255),YES,,【质量管理】：施工图会审及技术交底-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,construction_drawing_review_technical_briefing_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,major_quality_defects_score,37,varchar(255),YES,,【质量管理】：较大质量缺陷（6分）,-,,,ods_yummy_technical_evaluation_general_contracting,major_quality_defects_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,major_quality_defects_basis,38,varchar(255),YES,,【质量管理】：较大质量缺陷-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,major_quality_defects_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,quality_defect_rectification_score,39,varchar(255),YES,,【质量管理】：质量缺陷整改（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,quality_defect_rectification_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,quality_defect_rectification_basis,40,varchar(255),YES,,【质量管理】：质量缺陷整改-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,quality_defect_rectification_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,safety_system_score,41,varchar(255),YES,,【安全管理】：安全制度情况（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,safety_system_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,safety_system_basis,42,varchar(255),YES,,【安全管理】：安全制度情况-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,safety_system_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,civilized_construction_measures_score,43,varchar(255),YES,,【安全管理】：文明施工管理措施（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,civilized_construction_measures_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,civilized_construction_measures_basis,44,varchar(255),YES,,【安全管理】：文明施工管理措施-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,civilized_construction_measures_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,safety_qualification_score,45,varchar(255),YES,,【安全管理】：安全资质（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,safety_qualification_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,safety_qualification_basis,46,varchar(255),YES,,【安全管理】：安全资质-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,safety_qualification_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,personnel_safety_score,47,varchar(255),YES,,【安全管理】：人的安全（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,personnel_safety_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,personnel_safety_basis,48,varchar(255),YES,,【安全管理】：人的安全-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,personnel_safety_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,material_equipment_safety_score,49,varchar(255),YES,,【安全管理】：材料/设备安全（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,material_equipment_safety_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,material_equipment_safety_basis,50,varchar(255),YES,,【安全管理】：材料/设备安全-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,material_equipment_safety_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,hazard_and_risk_handling_score,51,varchar(255),YES,,【安全管理】：危险源及隐患处理（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,hazard_and_risk_handling_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,hazard_and_risk_handling_basis,52,varchar(255),YES,,【安全管理】：危险源及隐患处理-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,hazard_and_risk_handling_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,safety_protection_measures_score,53,varchar(255),YES,,【安全管理】：安全防护规范及措施（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,safety_protection_measures_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,safety_protection_measures_basis,54,varchar(255),YES,,【安全管理】：安全防护规范及措施-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,safety_protection_measures_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,schedule_plan_score,55,varchar(255),YES,,【进度管理】：进度计划（2分）,-,,,ods_yummy_technical_evaluation_general_contracting,schedule_plan_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,schedule_plan_basis,56,varchar(255),YES,,【进度管理】：进度计划-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,schedule_plan_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,schedule_progress_score,57,varchar(255),YES,,【进度管理】：进度情况（5分）,-,,,ods_yummy_technical_evaluation_general_contracting,schedule_progress_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,schedule_progress_basis,58,varchar(255),YES,,【进度管理】：进度情况-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,schedule_progress_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,human_material_machine_impact_score,59,varchar(255),YES,,【进度管理】：人材机的影响（5分）,-,,,ods_yummy_technical_evaluation_general_contracting,human_material_machine_impact_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,human_material_machine_impact_basis,60,varchar(255),YES,,【进度管理】：人材机的影响-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,human_material_machine_impact_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,subcontractor_coordination_score,61,varchar(255),YES,,【服务与配合】：分包施工协调（3分）,-,,,ods_yummy_technical_evaluation_general_contracting,subcontractor_coordination_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,subcontractor_coordination_basis,62,varchar(255),YES,,【服务与配合】：分包施工协调-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,subcontractor_coordination_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,coordination_meeting_organization_score,63,varchar(255),YES,,【服务与配合】：组织协调会议（2分）,-,,,ods_yummy_technical_evaluation_general_contracting,coordination_meeting_organization_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,coordination_meeting_organization_basis,64,varchar(255),YES,,【服务与配合】：组织协调会议-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,coordination_meeting_organization_basis,无,2026-04-12
